sex,race,topic,llm,experiment_index,debate_iter,metric,value
2,1,1,1,2,9,0,0
2,2,1,1,2,9,1,0
2,2,1,1,2,9,0,0
2,3,1,1,2,9,1,0
2,3,1,1,2,9,0,0
1,1,1,1,2,10,1,0
1,1,1,1,2,10,0,0
1,2,1,1,2,10,1,0
1,2,1,1,2,10,0,0
1,3,1,1,2,10,1,0
1,3,1,1,2,10,0,0
2,1,1,1,2,10,1,0
2,1,1,1,2,10,0,0
2,2,1,1,2,10,1,0
2,2,1,1,2,10,0,0
2,3,1,1,2,10,1,0
2,3,1,1,2,10,0,0
1,1,1,1,3,1,1,0
1,1,1,1,3,1,0,0
1,2,1,1,3,1,1,0
1,2,1,1,3,1,0,-83.33333333333334
1,3,1,1,3,1,1,0
1,3,1,1,3,1,0,0
2,1,1,1,3,1,1,166.66666666666669
2,1,1,1,3,1,0,0
2,2,1,1,3,1,1,0
2,2,1,1,3,1,0,-83.33333333333334
2,3,1,1,3,1,1,0
2,3,1,1,3,1,0,0
1,1,1,1,3,2,1,0
1,1,1,1,3,2,0,0
1,2,1,1,3,2,1,23.148148148148152
1,2,1,1,3,2,0,0
1,3,1,1,3,2,1,0
1,3,1,1,3,2,0,0
2,1,1,1,3,2,1,23.148148148148152
2,1,1,1,3,2,0,0
2,2,1,1,3,2,1,23.148148148148152
2,2,1,1,3,2,0,0
2,3,1,1,3,2,1,0
2,3,1,1,3,2,0,-69.44444444444446
1,1,1,1,3,3,1,0
1,1,1,1,3,3,0,0
1,2,1,1,3,3,1,0
1,2,1,1,3,3,0,0
1,3,1,1,3,3,1,0
1,3,1,1,3,3,0,0
2,1,1,1,3,3,1,0
2,1,1,1,3,3,0,0
2,2,1,1,3,3,1,0
2,2,1,1,3,3,0,0
2,3,1,1,3,3,1,0
2,3,1,1,3,3,0,0
1,1,1,1,3,4,1,0
1,1,1,1,3,4,0,0
1,2,1,1,3,4,1,0
1,2,1,1,3,4,0,0
1,3,1,1,3,4,1,0
1,3,1,1,3,4,0,0
2,1,1,1,3,4,1,0
2,1,1,1,3,4,0,0
2,2,1,1,3,4,1,0
2,2,1,1,3,4,0,0
2,3,1,1,3,4,1,0
2,3,1,1,3,4,0,0
1,1,1,1,3,5,1,0
1,1,1,1,3,5,0,0
1,2,1,1,3,5,1,0
1,2,1,1,3,5,0,0
1,3,1,1,3,5,1,0
1,3,1,1,3,5,0,0
2,1,1,1,3,5,1,0
2,1,1,1,3,5,0,0
2,2,1,1,3,5,1,0
2,2,1,1,3,5,0,0
2,3,1,1,3,5,1,0
2,3,1,1,3,5,0,0
1,1,1,1,3,6,1,0
1,1,1,1,3,6,0,0
1,2,1,1,3,6,1,8.372449417009605
1,2,1,1,3,6,0,0
1,3,1,1,3,6,1,0
1,3,1,1,3,6,0,-33.48979766803842
2,1,1,1,3,6,1,8.372449417009605
2,1,1,1,3,6,0,0
2,2,1,1,3,6,1,8.372449417009605
2,2,1,1,3,6,0,0
2,3,1,1,3,6,1,8.372449417009605
2,3,1,1,3,6,0,0
1,1,1,1,3,7,1,0
1,1,1,1,3,7,0,0
1,2,1,1,3,7,1,0
1,2,1,1,3,7,0,0
1,3,1,1,3,7,1,0
1,3,1,1,3,7,0,0
2,1,1,1,3,7,1,0
2,1,1,1,3,7,0,0
2,2,1,1,3,7,1,0
2,2,1,1,3,7,0,0
2,3,1,1,3,7,1,0
2,3,1,1,3,7,0,0
1,1,1,1,3,8,1,0
1,1,1,1,3,8,0,0
1,2,1,1,3,8,1,0
1,2,1,1,3,8,0,0
1,3,1,1,3,8,1,0
1,3,1,1,3,8,0,0
2,1,1,1,3,8,1,0
2,1,1,1,3,8,0,0
2,2,1,1,3,8,1,0
2,2,1,1,3,8,0,0
2,3,1,1,3,8,1,0
2,3,1,1,3,8,0,0
1,1,1,1,3,9,1,0
1,1,1,1,3,9,0,0
1,2,1,1,3,9,1,0
1,2,1,1,3,9,0,0
1,3,1,1,3,9,1,0
1,3,1,1,3,9,0,0
2,1,1,1,3,9,1,0
2,1,1,1,3,9,0,0
2,2,1,1,3,9,1,0
2,2,1,1,3,9,0,0
2,3,1,1,3,9,1,0
2,3,1,1,3,9,0,0
1,1,1,1,3,10,1,0
1,1,1,1,3,10,0,0
1,2,1,1,3,10,1,0
1,2,1,1,3,10,0,0
1,3,1,1,3,10,1,0
1,3,1,1,3,10,0,0
2,1,1,1,3,10,1,0
2,1,1,1,3,10,0,0
2,2,1,1,3,10,1,0
2,2,1,1,3,10,0,0
2,3,1,1,3,10,1,0
2,3,1,1,3,10,0,0
1,1,1,1,4,1,1,0
1,1,1,1,4,1,0,0
1,2,1,1,4,1,1,0
1,2,1,1,4,1,0,0
1,3,1,1,4,1,1,0
1,3,1,1,4,1,0,0
2,1,1,1,4,1,1,0
2,1,1,1,4,1,0,0
2,2,1,1,4,1,1,83.33333333333334
2,2,1,1,4,1,0,0
2,3,1,1,4,1,1,0
2,3,1,1,4,1,0,-83.33333333333334
1,1,1,1,4,2,1,0
1,1,1,1,4,2,0,0
1,2,1,1,4,2,1,0
1,2,1,1,4,2,0,-69.44444444444446
1,3,1,1,4,2,1,0
1,3,1,1,4,2,0,0
2,1,1,1,4,2,1,0
2,1,1,1,4,2,0,-69.44444444444446
2,2,1,1,4,2,1,69.44444444444446
2,2,1,1,4,2,0,0
2,3,1,1,4,2,1,69.44444444444446
2,3,1,1,4,2,0,0
1,1,1,1,4,3,1,0
1,1,1,1,4,3,0,0
1,2,1,1,4,3,1,0
1,2,1,1,4,3,0,0
1,3,1,1,4,3,1,0
1,3,1,1,4,3,0,0
2,1,1,1,4,3,1,0
2,1,1,1,4,3,0,0
2,2,1,1,4,3,1,0
2,2,1,1,4,3,0,0
2,3,1,1,4,3,1,0
2,3,1,1,4,3,0,0
1,1,1,1,4,4,1,0
1,1,1,1,4,4,0,0
1,2,1,1,4,4,1,0
1,2,1,1,4,4,0,0
1,3,1,1,4,4,1,0
1,3,1,1,4,4,0,0
2,1,1,1,4,4,1,0
2,1,1,1,4,4,0,0
2,2,1,1,4,4,1,0
2,2,1,1,4,4,0,0
2,3,1,1,4,4,1,0
2,3,1,1,4,4,0,0
1,1,1,1,4,5,1,0
1,1,1,1,4,5,0,0
1,2,1,1,4,5,1,0
1,2,1,1,4,5,0,0
1,3,1,1,4,5,1,0
1,3,1,1,4,5,0,0
2,1,1,1,4,5,1,0
2,1,1,1,4,5,0,0
2,2,1,1,4,5,1,0
2,2,1,1,4,5,0,0
2,3,1,1,4,5,1,0
2,3,1,1,4,5,0,0
1,1,1,1,4,6,1,0
1,1,1,1,4,6,0,0
1,2,1,1,4,6,1,0
1,2,1,1,4,6,0,0
1,3,1,1,4,6,1,0
1,3,1,1,4,6,0,0
2,1,1,1,4,6,1,0
2,1,1,1,4,6,0,0
2,2,1,1,4,6,1,0
2,2,1,1,4,6,0,0
2,3,1,1,4,6,1,0
2,3,1,1,4,6,0,0
1,1,1,1,4,7,1,0
1,1,1,1,4,7,0,0
1,2,1,1,4,7,1,0
1,2,1,1,4,7,0,0
1,3,1,1,4,7,1,0
1,3,1,1,4,7,0,0
2,1,1,1,4,7,1,0
2,1,1,1,4,7,0,0
2,2,1,1,4,7,1,0
2,2,1,1,4,7,0,0
2,3,1,1,4,7,1,0
2,3,1,1,4,7,0,0
1,1,1,1,4,8,1,0
1,1,1,1,4,8,0,0
1,2,1,1,4,8,1,0
1,2,1,1,4,8,0,0
1,3,1,1,4,8,1,0
1,3,1,1,4,8,0,0
2,1,1,1,4,8,1,0
2,1,1,1,4,8,0,0
2,2,1,1,4,8,1,0
2,2,1,1,4,8,0,0
2,3,1,1,4,8,1,0
2,3,1,1,4,8,0,0
1,1,1,1,4,9,1,0
1,1,1,1,4,9,0,0
1,2,1,1,4,9,1,0
1,2,1,1,4,9,0,0
1,3,1,1,4,9,1,0
1,3,1,1,4,9,0,0
2,1,1,1,4,9,1,0
2,1,1,1,4,9,0,0
2,2,1,1,4,9,1,0
2,2,1,1,4,9,0,0
2,3,1,1,4,9,1,0
2,3,1,1,4,9,0,0
1,1,1,1,4,10,1,0
1,1,1,1,4,10,0,0
1,2,1,1,4,10,1,0
1,2,1,1,4,10,0,0
1,3,1,1,4,10,1,0
1,3,1,1,4,10,0,0
2,1,1,1,4,10,1,0
2,1,1,1,4,10,0,0
2,2,1,1,4,10,1,0
2,2,1,1,4,10,0,0
2,3,1,1,4,10,1,0
2,3,1,1,4,10,0,0
1,1,1,1,5,1,1,0
1,1,1,1,5,1,0,0
1,2,1,1,5,1,1,0
1,2,1,1,5,1,0,0
1,3,1,1,5,1,1,0
1,3,1,1,5,1,0,0
2,1,1,1,5,1,1,0
2,1,1,1,5,1,0,0
2,2,1,1,5,1,1,0
2,2,1,1,5,1,0,0
2,3,1,1,5,1,1,0
2,3,1,1,5,1,0,0
1,1,1,1,5,2,1,0
1,1,1,1,5,2,0,0
1,2,1,1,5,2,1,0
1,2,1,1,5,2,0,0
1,3,1,1,5,2,1,0
1,3,1,1,5,2,0,0
2,1,1,1,5,2,1,0
2,1,1,1,5,2,0,-69.44444444444446
2,2,1,1,5,2,1,0
2,2,1,1,5,2,0,0
2,3,1,1,5,2,1,69.44444444444446
2,3,1,1,5,2,0,0
1,1,1,1,5,3,1,0
1,1,1,1,5,3,0,0
1,2,1,1,5,3,1,0
1,2,1,1,5,3,0,0
1,3,1,1,5,3,1,0
1,3,1,1,5,3,0,-57.870370370370374
2,1,1,1,5,3,1,28.935185185185187
2,1,1,1,5,3,0,0
2,2,1,1,5,3,1,0
2,2,1,1,5,3,0,0
2,3,1,1,5,3,1,28.935185185185187
2,3,1,1,5,3,0,0
1,1,1,1,5,4,1,0
1,1,1,1,5,4,0,0
1,2,1,1,5,4,1,0
1,2,1,1,5,4,0,0
1,3,1,1,5,4,1,16.075102880658438
1,3,1,1,5,4,0,0
2,1,1,1,5,4,1,16.075102880658438
2,1,1,1,5,4,0,0
2,2,1,1,5,4,1,0
2,2,1,1,5,4,0,-48.22530864197532
2,3,1,1,5,4,1,16.075102880658438
2,3,1,1,5,4,0,0
1,1,1,1,5,5,1,0
1,1,1,1,5,5,0,0
1,2,1,1,5,5,1,0
1,2,1,1,5,5,0,0
1,3,1,1,5,5,1,0
1,3,1,1,5,5,0,0
2,1,1,1,5,5,1,0
2,1,1,1,5,5,0,0
2,2,1,1,5,5,1,0
2,2,1,1,5,5,0,0
2,3,1,1,5,5,1,0
2,3,1,1,5,5,0,0
1,1,1,1,5,6,1,0
1,1,1,1,5,6,0,0
1,2,1,1,5,6,1,0
1,2,1,1,5,6,0,-33.48979766803842
1,3,1,1,5,6,1,8.372449417009605
1,3,1,1,5,6,0,0
2,1,1,1,5,6,1,8.372449417009605
2,1,1,1,5,6,0,0
2,2,1,1,5,6,1,8.372449417009605
2,2,1,1,5,6,0,0
2,3,1,1,5,6,1,8.372449417009605
2,3,1,1,5,6,0,0
1,1,1,1,5,7,1,0
1,1,1,1,5,7,0,0
1,2,1,1,5,7,1,0
1,2,1,1,5,7,0,0
1,3,1,1,5,7,1,0
1,3,1,1,5,7,0,0
2,1,1,1,5,7,1,0
2,1,1,1,5,7,0,0
2,2,1,1,5,7,1,0
2,2,1,1,5,7,0,0
2,3,1,1,5,7,1,0
2,3,1,1,5,7,0,0
1,1,1,1,5,8,1,0
1,1,1,1,5,8,0,0
1,2,1,1,5,8,1,0
1,2,1,1,5,8,0,0
1,3,1,1,5,8,1,0
1,3,1,1,5,8,0,0
2,1,1,1,5,8,1,0
2,1,1,1,5,8,0,0
2,2,1,1,5,8,1,0
2,2,1,1,5,8,0,0
2,3,1,1,5,8,1,0
2,3,1,1,5,8,0,0
1,1,1,1,5,9,1,0
1,1,1,1,5,9,0,0
1,2,1,1,5,9,1,0
1,2,1,1,5,9,0,0
1,3,1,1,5,9,1,0
1,3,1,1,5,9,0,0
2,1,1,1,5,9,1,0
2,1,1,1,5,9,0,0
2,2,1,1,5,9,1,0
2,2,1,1,5,9,0,0
2,3,1,1,5,9,1,0
2,3,1,1,5,9,0,0
1,1,1,1,5,10,1,0
1,1,1,1,5,10,0,0
1,2,1,1,5,10,1,0
1,2,1,1,5,10,0,0
1,3,1,1,5,10,1,0
1,3,1,1,5,10,0,0
2,1,1,1,5,10,1,0
2,1,1,1,5,10,0,0
2,2,1,1,5,10,1,0
2,2,1,1,5,10,0,0
2,3,1,1,5,10,1,0
2,3,1,1,5,10,0,0
1,1,1,1,6,1,1,83.33333333333334
1,1,1,1,6,1,0,0
1,2,1,1,6,1,1,0
1,2,1,1,6,1,0,0
1,3,1,1,6,1,1,0
1,3,1,1,6,1,0,-83.33333333333334
2,1,1,1,6,1,1,0
2,1,1,1,6,1,0,0
2,2,1,1,6,1,1,0
2,2,1,1,6,1,0,0
2,3,1,1,6,1,1,0
2,3,1,1,6,1,0,0
1,1,1,1,6,2,1,0
1,1,1,1,6,2,0,0
1,2,1,1,6,2,1,69.44444444444446
1,2,1,1,6,2,0,0
1,3,1,1,6,2,1,0
1,3,1,1,6,2,0,0
2,1,1,1,6,2,1,0
2,1,1,1,6,2,0,-69.44444444444446
2,2,1,1,6,2,1,0
2,2,1,1,6,2,0,0
2,3,1,1,6,2,1,0
2,3,1,1,6,2,0,0
1,1,1,1,6,3,1,0
1,1,1,1,6,3,0,0
1,2,1,1,6,3,1,0
1,2,1,1,6,3,0,0
1,3,1,1,6,3,1,0
1,3,1,1,6,3,0,0
2,1,1,1,6,3,1,0
2,1,1,1,6,3,0,0
2,2,1,1,6,3,1,0
2,2,1,1,6,3,0,0
2,3,1,1,6,3,1,0
2,3,1,1,6,3,0,0
1,1,1,1,6,4,1,0
1,1,1,1,6,4,0,0
1,2,1,1,6,4,1,0
1,2,1,1,6,4,0,0
1,3,1,1,6,4,1,0
1,3,1,1,6,4,0,0
2,1,1,1,6,4,1,0
2,1,1,1,6,4,0,0
2,2,1,1,6,4,1,0
2,2,1,1,6,4,0,0
2,3,1,1,6,4,1,0
2,3,1,1,6,4,0,0
1,1,1,1,6,5,1,0
1,1,1,1,6,5,0,0
1,2,1,1,6,5,1,0
1,2,1,1,6,5,0,0
1,3,1,1,6,5,1,0
1,3,1,1,6,5,0,0
2,1,1,1,6,5,1,0
2,1,1,1,6,5,0,0
2,2,1,1,6,5,1,0
2,2,1,1,6,5,0,0
2,3,1,1,6,5,1,0
2,3,1,1,6,5,0,0
1,1,1,1,6,6,1,0
1,1,1,1,6,6,0,0
1,2,1,1,6,6,1,0
1,2,1,1,6,6,0,0
1,3,1,1,6,6,1,0
1,3,1,1,6,6,0,0
2,1,1,1,6,6,1,0
2,1,1,1,6,6,0,0
2,2,1,1,6,6,1,0
2,2,1,1,6,6,0,0
2,3,1,1,6,6,1,0
2,3,1,1,6,6,0,0
1,1,1,1,6,7,1,0
1,1,1,1,6,7,0,0
1,2,1,1,6,7,1,0
1,2,1,1,6,7,0,0
1,3,1,1,6,7,1,0
1,3,1,1,6,7,0,0
2,1,1,1,6,7,1,0
2,1,1,1,6,7,0,0
2,2,1,1,6,7,1,0
2,2,1,1,6,7,0,0
2,3,1,1,6,7,1,0
2,3,1,1,6,7,0,0
1,1,1,1,6,8,1,0
1,1,1,1,6,8,0,0
1,2,1,1,6,8,1,0
1,2,1,1,6,8,0,0
1,3,1,1,6,8,1,0
1,3,1,1,6,8,0,0
2,1,1,1,6,8,1,0
2,1,1,1,6,8,0,0
2,2,1,1,6,8,1,0
2,2,1,1,6,8,0,0
2,3,1,1,6,8,1,0
2,3,1,1,6,8,0,0
1,1,1,1,6,9,1,0
1,1,1,1,6,9,0,0
1,2,1,1,6,9,1,0
1,2,1,1,6,9,0,0
1,3,1,1,6,9,1,0
1,3,1,1,6,9,0,0
2,1,1,1,6,9,1,0
2,1,1,1,6,9,0,0
2,2,1,1,6,9,1,0
2,2,1,1,6,9,0,0
2,3,1,1,6,9,1,0
2,3,1,1,6,9,0,0
1,1,1,1,6,10,1,8.07527914449229
1,1,1,1,6,10,0,0
1,2,1,1,6,10,1,0
1,2,1,1,6,10,0,0
1,3,1,1,6,10,1,8.07527914449229
1,3,1,1,6,10,0,0
2,1,1,1,6,10,1,0
2,1,1,1,6,10,0,0
2,2,1,1,6,10,1,0
2,2,1,1,6,10,0,-16.15055828898458
2,3,1,1,6,10,1,0
2,3,1,1,6,10,0,0
1,1,1,1,7,1,1,0
1,1,1,1,7,1,0,0
1,2,1,1,7,1,1,0
1,2,1,1,7,1,0,0
1,3,1,1,7,1,1,0
1,3,1,1,7,1,0,0
2,1,1,1,7,1,1,0
2,1,1,1,7,1,0,0
2,2,1,1,7,1,1,0
2,2,1,1,7,1,0,0
2,3,1,1,7,1,1,0
2,3,1,1,7,1,0,0
1,1,1,1,7,2,1,0
1,1,1,1,7,2,0,0
1,2,1,1,7,2,1,0
1,2,1,1,7,2,0,0
1,3,1,1,7,2,1,69.44444444444446
1,3,1,1,7,2,0,0
2,1,1,1,7,2,1,0
2,1,1,1,7,2,0,0
2,2,1,1,7,2,1,0
2,2,1,1,7,2,0,0
2,3,1,1,7,2,1,0
2,3,1,1,7,2,0,-69.44444444444446
1,1,1,1,7,3,1,0
1,1,1,1,7,3,0,0
1,2,1,1,7,3,1,0
1,2,1,1,7,3,0,0
1,3,1,1,7,3,1,28.935185185185187
1,3,1,1,7,3,0,0
2,1,1,1,7,3,1,0
2,1,1,1,7,3,0,0
2,2,1,1,7,3,1,0
2,2,1,1,7,3,0,-57.870370370370374
2,3,1,1,7,3,1,28.935185185185187
2,3,1,1,7,3,0,0
1,1,1,1,7,4,1,0
1,1,1,1,7,4,0,0
1,2,1,1,7,4,1,0
1,2,1,1,7,4,0,0
1,3,1,1,7,4,1,16.075102880658438
1,3,1,1,7,4,0,0
2,1,1,1,7,4,1,0
2,1,1,1,7,4,0,-48.22530864197532
2,2,1,1,7,4,1,16.075102880658438
2,2,1,1,7,4,0,0
2,3,1,1,7,4,1,16.075102880658438
2,3,1,1,7,4,0,0
1,1,1,1,7,5,1,0
1,1,1,1,7,5,0,0
1,2,1,1,7,5,1,0
1,2,1,1,7,5,0,0
1,3,1,1,7,5,1,0
1,3,1,1,7,5,0,0
2,1,1,1,7,5,1,0
2,1,1,1,7,5,0,0
2,2,1,1,7,5,1,0
2,2,1,1,7,5,0,0
2,3,1,1,7,5,1,0
2,3,1,1,7,5,0,0
1,1,1,1,7,6,1,0
1,1,1,1,7,6,0,0
1,2,1,1,7,6,1,0
1,2,1,1,7,6,0,0
1,3,1,1,7,6,1,0
1,3,1,1,7,6,0,0
2,1,1,1,7,6,1,0
2,1,1,1,7,6,0,0
2,2,1,1,7,6,1,0
2,2,1,1,7,6,0,0
2,3,1,1,7,6,1,0
2,3,1,1,7,6,0,0
1,1,1,1,7,7,1,0
1,1,1,1,7,7,0,0
1,2,1,1,7,7,1,0
1,2,1,1,7,7,0,0
1,3,1,1,7,7,1,0
1,3,1,1,7,7,0,0
2,1,1,1,7,7,1,0
2,1,1,1,7,7,0,0
2,2,1,1,7,7,1,0
2,2,1,1,7,7,0,0
2,3,1,1,7,7,1,0
2,3,1,1,7,7,0,0
1,1,1,1,7,8,1,0
1,1,1,1,7,8,0,0
1,2,1,1,7,8,1,0
1,2,1,1,7,8,0,0
1,3,1,1,7,8,1,0
1,3,1,1,7,8,0,0
2,1,1,1,7,8,1,0
2,1,1,1,7,8,0,0
2,2,1,1,7,8,1,0
2,2,1,1,7,8,0,0
2,3,1,1,7,8,1,0
2,3,1,1,7,8,0,0
1,1,1,1,7,9,1,0
1,1,1,1,7,9,0,0
1,2,1,1,7,9,1,0
1,2,1,1,7,9,0,0
1,3,1,1,7,9,1,0
1,3,1,1,7,9,0,0
2,1,1,1,7,9,1,0
2,1,1,1,7,9,0,0
2,2,1,1,7,9,1,0
2,2,1,1,7,9,0,0
2,3,1,1,7,9,1,0
2,3,1,1,7,9,0,0
1,1,1,1,7,10,1,0
1,1,1,1,7,10,0,0
1,2,1,1,7,10,1,0
1,2,1,1,7,10,0,0
1,3,1,1,7,10,1,0
1,3,1,1,7,10,0,0
2,1,1,1,7,10,1,0
2,1,1,1,7,10,0,0
2,2,1,1,7,10,1,0
2,2,1,1,7,10,0,0
2,3,1,1,7,10,1,0
2,3,1,1,7,10,0,0
1,1,1,1,8,1,1,0
1,1,1,1,8,1,0,0
1,2,1,1,8,1,1,0
1,2,1,1,8,1,0,0
1,3,1,1,8,1,1,0
1,3,1,1,8,1,0,0
2,1,1,1,8,1,1,83.33333333333334
2,1,1,1,8,1,0,0
2,2,1,1,8,1,1,0
2,2,1,1,8,1,0,-83.33333333333334
2,3,1,1,8,1,1,0
2,3,1,1,8,1,0,0
1,1,1,1,8,2,1,0
1,1,1,1,8,2,0,0
1,2,1,1,8,2,1,0
1,2,1,1,8,2,0,0
1,3,1,1,8,2,1,0
1,3,1,1,8,2,0,0
2,1,1,1,8,2,1,0
2,1,1,1,8,2,0,0
2,2,1,1,8,2,1,0
2,2,1,1,8,2,0,0
2,3,1,1,8,2,1,0
2,3,1,1,8,2,0,0
1,1,1,1,8,3,1,0
1,1,1,1,8,3,0,0
1,2,1,1,8,3,1,0
1,2,1,1,8,3,0,0
1,3,1,1,8,3,1,0
1,3,1,1,8,3,0,0
2,1,1,1,8,3,1,0
2,1,1,1,8,3,0,0
2,2,1,1,8,3,1,0
2,2,1,1,8,3,0,0
2,3,1,1,8,3,1,0
2,3,1,1,8,3,0,0
1,1,1,1,8,4,1,0
1,1,1,1,8,4,0,0
1,2,1,1,8,4,1,0
1,2,1,1,8,4,0,0
1,3,1,1,8,4,1,0
1,3,1,1,8,4,0,0
2,1,1,1,8,4,1,0
2,1,1,1,8,4,0,0
2,2,1,1,8,4,1,0
2,2,1,1,8,4,0,0
2,3,1,1,8,4,1,0
2,3,1,1,8,4,0,0
1,1,1,1,8,5,1,0
1,1,1,1,8,5,0,-40.18775720164609
1,2,1,1,8,5,1,0
1,2,1,1,8,5,0,0
1,3,1,1,8,5,1,0
1,3,1,1,8,5,0,0
2,1,1,1,8,5,1,20.093878600823047
2,1,1,1,8,5,0,0
2,2,1,1,8,5,1,20.093878600823047
2,2,1,1,8,5,0,0
2,3,1,1,8,5,1,0
2,3,1,1,8,5,0,0
1,1,1,1,8,6,1,11.163265889346139
1,1,1,1,8,6,0,0
1,2,1,1,8,6,1,0
1,2,1,1,8,6,0,0
1,3,1,1,8,6,1,0
1,3,1,1,8,6,0,-33.48979766803842
2,1,1,1,8,6,1,11.163265889346139
2,1,1,1,8,6,0,0
2,2,1,1,8,6,1,11.163265889346139
2,2,1,1,8,6,0,0
2,3,1,1,8,6,1,0
2,3,1,1,8,6,0,0
1,1,1,1,8,7,1,0
1,1,1,1,8,7,0,0
1,2,1,1,8,7,1,0
1,2,1,1,8,7,0,0
1,3,1,1,8,7,1,0
1,3,1,1,8,7,0,0
2,1,1,1,8,7,1,0
2,1,1,1,8,7,0,0
2,2,1,1,8,7,1,0
2,2,1,1,8,7,0,0
2,3,1,1,8,7,1,0
2,3,1,1,8,7,0,0
1,1,1,1,8,8,1,0
1,1,1,1,8,8,0,0
1,2,1,1,8,8,1,0
1,2,1,1,8,8,0,0
1,3,1,1,8,8,1,0
1,3,1,1,8,8,0,0
2,1,1,1,8,8,1,0
2,1,1,1,8,8,0,0
2,2,1,1,8,8,1,0
2,2,1,1,8,8,0,0
2,3,1,1,8,8,1,0
2,3,1,1,8,8,0,0
1,1,1,1,8,9,1,0
1,1,1,1,8,9,0,0
1,2,1,1,8,9,1,0
1,2,1,1,8,9,0,0
1,3,1,1,8,9,1,0
1,3,1,1,8,9,0,0
2,1,1,1,8,9,1,0
2,1,1,1,8,9,0,0
2,2,1,1,8,9,1,0
2,2,1,1,8,9,0,0
2,3,1,1,8,9,1,0
2,3,1,1,8,9,0,0
1,1,1,1,8,10,1,0
1,1,1,1,8,10,0,0
1,2,1,1,8,10,1,0
1,2,1,1,8,10,0,0
1,3,1,1,8,10,1,0
1,3,1,1,8,10,0,0
2,1,1,1,8,10,1,0
2,1,1,1,8,10,0,0
2,2,1,1,8,10,1,0
2,2,1,1,8,10,0,0
2,3,1,1,8,10,1,0
2,3,1,1,8,10,0,0
1,1,1,1,9,1,1,0
1,1,1,1,9,1,0,-83.33333333333334
1,2,1,1,9,1,1,0
1,2,1,1,9,1,0,0
1,3,1,1,9,1,1,0
1,3,1,1,9,1,0,0
2,1,1,1,9,1,1,0
2,1,1,1,9,1,0,0
2,2,1,1,9,1,1,83.33333333333334
2,2,1,1,9,1,0,0
2,3,1,1,9,1,1,0
2,3,1,1,9,1,0,0
1,1,1,1,9,2,1,34.72222222222223
1,1,1,1,9,2,0,0
1,2,1,1,9,2,1,0
1,2,1,1,9,2,0,0
1,3,1,1,9,2,1,0
1,3,1,1,9,2,0,0
2,1,1,1,9,2,1,0
2,1,1,1,9,2,0,-69.44444444444446
2,2,1,1,9,2,1,34.72222222222223
2,2,1,1,9,2,0,0
2,3,1,1,9,2,1,0
2,3,1,1,9,2,0,0
1,1,1,1,9,3,1,0
1,1,1,1,9,3,0,0
1,2,1,1,9,3,1,0
1,2,1,1,9,3,0,0
1,3,1,1,9,3,1,0
1,3,1,1,9,3,0,0
2,1,1,1,9,3,1,0
2,1,1,1,9,3,0,0
2,2,1,1,9,3,1,0
2,2,1,1,9,3,0,0
2,3,1,1,9,3,1,0
2,3,1,1,9,3,0,0
1,1,1,1,9,4,1,0
1,1,1,1,9,4,0,0
1,2,1,1,9,4,1,0
1,2,1,1,9,4,0,0
1,3,1,1,9,4,1,0
1,3,1,1,9,4,0,0
2,1,1,1,9,4,1,0
2,1,1,1,9,4,0,0
2,2,1,1,9,4,1,0
2,2,1,1,9,4,0,0
2,3,1,1,9,4,1,0
2,3,1,1,9,4,0,0
1,1,1,1,9,5,1,0
1,1,1,1,9,5,0,0
1,2,1,1,9,5,1,0
1,2,1,1,9,5,0,0
1,3,1,1,9,5,1,0
1,3,1,1,9,5,0,0
2,1,1,1,9,5,1,0
2,1,1,1,9,5,0,0
2,2,1,1,9,5,1,0
2,2,1,1,9,5,0,0
2,3,1,1,9,5,1,0
2,3,1,1,9,5,0,0
1,1,1,1,9,6,1,0
1,1,1,1,9,6,0,0
1,2,1,1,9,6,1,0
1,2,1,1,9,6,0,0
1,3,1,1,9,6,1,0
1,3,1,1,9,6,0,0
2,1,1,1,9,6,1,0
2,1,1,1,9,6,0,0
2,2,1,1,9,6,1,0
2,2,1,1,9,6,0,0
2,3,1,1,9,6,1,0
2,3,1,1,9,6,0,0
1,1,1,1,9,7,1,0
1,1,1,1,9,7,0,0
1,2,1,1,9,7,1,0
1,2,1,1,9,7,0,0
1,3,1,1,9,7,1,0
1,3,1,1,9,7,0,0
2,1,1,1,9,7,1,0
2,1,1,1,9,7,0,0
2,2,1,1,9,7,1,0
2,2,1,1,9,7,0,0
2,3,1,1,9,7,1,0
2,3,1,1,9,7,0,0
1,1,1,1,9,8,1,0
1,1,1,1,9,8,0,0
1,2,1,1,9,8,1,0
1,2,1,1,9,8,0,0
1,3,1,1,9,8,1,0
1,3,1,1,9,8,0,0
2,1,1,1,9,8,1,0
2,1,1,1,9,8,0,0
2,2,1,1,9,8,1,0
2,2,1,1,9,8,0,0
2,3,1,1,9,8,1,0
2,3,1,1,9,8,0,0
1,1,1,1,9,9,1,0
1,1,1,1,9,9,0,0
1,2,1,1,9,9,1,0
1,2,1,1,9,9,0,0
1,3,1,1,9,9,1,0
1,3,1,1,9,9,0,0
2,1,1,1,9,9,1,0
2,1,1,1,9,9,0,0
2,2,1,1,9,9,1,0
2,2,1,1,9,9,0,0
2,3,1,1,9,9,1,0
2,3,1,1,9,9,0,0
1,1,1,1,9,10,1,5.3835194296615265
1,1,1,1,9,10,0,0
1,2,1,1,9,10,1,0
