sex,race,topic,llm,experiment_index,debate_iter,influence,subornness
2,1,1,1,14,5,0,0
2,2,1,1,14,5,0,0
2,3,1,1,14,5,0,0
1,1,1,1,14,6,0,0
1,2,1,1,14,6,0,0
1,3,1,1,14,6,0,0
2,1,1,1,14,6,0,0
2,2,1,1,14,6,0,0
2,3,1,1,14,6,0,0
1,1,1,1,14,7,0,0
1,2,1,1,14,7,0,0
1,3,1,1,14,7,0,0
2,1,1,1,14,7,0,0
2,2,1,1,14,7,0,0
2,3,1,1,14,7,0,0
1,1,1,1,14,8,0,0
1,2,1,1,14,8,0,0
1,3,1,1,14,8,0,0
2,1,1,1,14,8,0,0
2,2,1,1,14,8,0,0
2,3,1,1,14,8,0,0
1,1,1,1,14,9,0,0
1,2,1,1,14,9,0,0
1,3,1,1,14,9,0,0
2,1,1,1,14,9,0,0
2,2,1,1,14,9,0,0
2,3,1,1,14,9,0,0
1,1,1,1,14,10,0,0
1,2,1,1,14,10,0,0
1,3,1,1,14,10,0,0
2,1,1,1,14,10,0,0
2,2,1,1,14,10,0,0
2,3,1,1,14,10,0,0
1,1,1,1,15,1,0,-0.8333333333333334
1,2,1,1,15,1,0,0
1,3,1,1,15,1,0.8333333333333334,0
2,1,1,1,15,1,0,0
2,2,1,1,15,1,0,0
2,3,1,1,15,1,0,0
1,1,1,1,15,2,0,0
1,2,1,1,15,2,0,0
1,3,1,1,15,2,0,0
2,1,1,1,15,2,0,0
2,2,1,1,15,2,0,0
2,3,1,1,15,2,0,0
1,1,1,1,15,3,0,0
1,2,1,1,15,3,0,0
1,3,1,1,15,3,0,0
2,1,1,1,15,3,0,0
2,2,1,1,15,3,0,0
2,3,1,1,15,3,0,0
1,1,1,1,15,4,0,0
1,2,1,1,15,4,0,0
1,3,1,1,15,4,0,0
2,1,1,1,15,4,0,0
2,2,1,1,15,4,0,0
2,3,1,1,15,4,0,0
1,1,1,1,15,5,0,0
1,2,1,1,15,5,0,0
1,3,1,1,15,5,0,0
2,1,1,1,15,5,0,0
2,2,1,1,15,5,0,0
2,3,1,1,15,5,0,0
1,1,1,1,15,6,0,0
1,2,1,1,15,6,0,0
1,3,1,1,15,6,0,0
2,1,1,1,15,6,0,0
2,2,1,1,15,6,0,0
2,3,1,1,15,6,0,0
1,1,1,1,15,7,0,0
1,2,1,1,15,7,0,0
1,3,1,1,15,7,0,0
2,1,1,1,15,7,0,0
2,2,1,1,15,7,0,0
2,3,1,1,15,7,0,0
1,1,1,1,15,8,0,0
1,2,1,1,15,8,0,0
1,3,1,1,15,8,0,0
2,1,1,1,15,8,0,0
2,2,1,1,15,8,0,0
2,3,1,1,15,8,0,0
1,1,1,1,15,9,0,0
1,2,1,1,15,9,0,0
1,3,1,1,15,9,0,0
2,1,1,1,15,9,0,0
2,2,1,1,15,9,0,0
2,3,1,1,15,9,0,0
1,1,1,1,15,10,0,0
1,2,1,1,15,10,0,0
1,3,1,1,15,10,0,0
2,1,1,1,15,10,0,0
2,2,1,1,15,10,0,0
2,3,1,1,15,10,0,0
1,1,1,1,16,1,0,0
1,2,1,1,16,1,0,-0.8333333333333334
1,3,1,1,16,1,0,0
2,1,1,1,16,1,0.8333333333333334,0
2,2,1,1,16,1,0,0
2,3,1,1,16,1,0,0
1,1,1,1,16,2,0,0
1,2,1,1,16,2,0,0
1,3,1,1,16,2,0,0
2,1,1,1,16,2,0,0
2,2,1,1,16,2,0,0
2,3,1,1,16,2,0,0
1,1,1,1,16,3,0,0
1,2,1,1,16,3,0,0
1,3,1,1,16,3,0,0
2,1,1,1,16,3,0,0
2,2,1,1,16,3,0,0
2,3,1,1,16,3,0,0
1,1,1,1,16,4,0,0
1,2,1,1,16,4,0,0
1,3,1,1,16,4,0,0
2,1,1,1,16,4,0,0
2,2,1,1,16,4,0,0
2,3,1,1,16,4,0,0
1,1,1,1,16,5,0,0
1,2,1,1,16,5,0,0
1,3,1,1,16,5,0,0
2,1,1,1,16,5,0,0
2,2,1,1,16,5,0,0
2,3,1,1,16,5,0,0
1,1,1,1,16,6,0,0
1,2,1,1,16,6,0,0
1,3,1,1,16,6,0,0
2,1,1,1,16,6,0,0
2,2,1,1,16,6,0,0
2,3,1,1,16,6,0,0
1,1,1,1,16,7,0,0
1,2,1,1,16,7,0,0
1,3,1,1,16,7,0,0
2,1,1,1,16,7,0,0
2,2,1,1,16,7,0,0
2,3,1,1,16,7,0,0
1,1,1,1,16,8,0,0
1,2,1,1,16,8,0,0
1,3,1,1,16,8,0,0
2,1,1,1,16,8,0,0
2,2,1,1,16,8,0,0
2,3,1,1,16,8,0,0
1,1,1,1,16,9,0,0
1,2,1,1,16,9,0,0
1,3,1,1,16,9,0,0
2,1,1,1,16,9,0,0
2,2,1,1,16,9,0,0
2,3,1,1,16,9,0,0
1,1,1,1,16,10,0,0
1,2,1,1,16,10,0,0
1,3,1,1,16,10,0,0
2,1,1,1,16,10,0,0
2,2,1,1,16,10,0,0
2,3,1,1,16,10,0,0
1,1,1,1,17,1,0,0
1,2,1,1,17,1,0.8333333333333334,0
1,3,1,1,17,1,0,0
2,1,1,1,17,1,0,0
2,2,1,1,17,1,0,0
2,3,1,1,17,1,0,-0.8333333333333334
1,1,1,1,17,2,0,0
1,2,1,1,17,2,0,0
1,3,1,1,17,2,0,0
2,1,1,1,17,2,0,0
2,2,1,1,17,2,0,0
2,3,1,1,17,2,0,0
1,1,1,1,17,3,0,0
1,2,1,1,17,3,0,0
1,3,1,1,17,3,0,0
2,1,1,1,17,3,0,0
2,2,1,1,17,3,0,0
2,3,1,1,17,3,0,0
1,1,1,1,17,4,0,0
1,2,1,1,17,4,0,0
1,3,1,1,17,4,0,0
2,1,1,1,17,4,0,0
2,2,1,1,17,4,0,0
2,3,1,1,17,4,0,0
1,1,1,1,17,5,0,0
1,2,1,1,17,5,0,0
1,3,1,1,17,5,0,0
2,1,1,1,17,5,0,0
2,2,1,1,17,5,0,0
2,3,1,1,17,5,0,0
1,1,1,1,17,6,0,0
1,2,1,1,17,6,0,0
1,3,1,1,17,6,0,0
2,1,1,1,17,6,0,0
2,2,1,1,17,6,0,0
2,3,1,1,17,6,0,0
1,1,1,1,17,7,0.08428409597587394,0
1,2,1,1,17,7,0.16856819195174788,0
1,3,1,1,17,7,0.08428409597587394,0
2,1,1,1,17,7,0,-0.5899886718311176
2,2,1,1,17,7,0.08428409597587394,0
2,3,1,1,17,7,0.16856819195174788,0
1,1,1,1,17,8,0,0
1,2,1,1,17,8,0.07752267978712596,0
1,3,1,1,17,8,0,0
2,1,1,1,17,8,0.07752267978712596,0
2,2,1,1,17,8,0,-0.2325680393613779
2,3,1,1,17,8,0.07752267978712596,0
1,1,1,1,17,9,0,-0.19380669946781492
1,2,1,1,17,9,0.04845167486695373,0
1,3,1,1,17,9,0,0
2,1,1,1,17,9,0.04845167486695373,0
2,2,1,1,17,9,0.04845167486695373,0
2,3,1,1,17,9,0.04845167486695373,0
1,1,1,1,17,10,0.032301116577969156,0
1,2,1,1,17,10,0.032301116577969156,0
1,3,1,1,17,10,0,-0.1615055828898458
2,1,1,1,17,10,0.032301116577969156,0
2,2,1,1,17,10,0.032301116577969156,0
2,3,1,1,17,10,0.032301116577969156,0
1,1,1,1,18,1,0,-0.8333333333333334
1,2,1,1,18,1,0,-0.8333333333333334
1,3,1,1,18,1,0.8333333333333334,0
2,1,1,1,18,1,0.8333333333333334,0
2,2,1,1,18,1,0,0
2,3,1,1,18,1,0,0
1,1,1,1,18,2,0,0
1,2,1,1,18,2,0.34722222222222227,0
1,3,1,1,18,2,0.34722222222222227,0
2,1,1,1,18,2,0,0
2,2,1,1,18,2,0,0
2,3,1,1,18,2,0,-0.6944444444444445
1,1,1,1,18,3,0,0
1,2,1,1,18,3,0.19290123456790123,0
1,3,1,1,18,3,0.19290123456790123,0
2,1,1,1,18,3,0,0
2,2,1,1,18,3,0,-0.5787037037037037
2,3,1,1,18,3,0.19290123456790123,0
1,1,1,1,18,4,0,0
1,2,1,1,18,4,0,0
1,3,1,1,18,4,0,0
2,1,1,1,18,4,0,0
2,2,1,1,18,4,0,0
2,3,1,1,18,4,0,0
1,1,1,1,18,5,0,0
1,2,1,1,18,5,0,0
1,3,1,1,18,5,0,0
2,1,1,1,18,5,0,0
2,2,1,1,18,5,0,0
2,3,1,1,18,5,0,0
1,1,1,1,18,6,0,0
1,2,1,1,18,6,0,0
1,3,1,1,18,6,0,0
2,1,1,1,18,6,0,0
2,2,1,1,18,6,0,0
2,3,1,1,18,6,0,0
1,1,1,1,18,7,0,0
1,2,1,1,18,7,0,0
1,3,1,1,18,7,0,0
2,1,1,1,18,7,0,0
2,2,1,1,18,7,0,0
2,3,1,1,18,7,0,0
1,1,1,1,18,8,0,0
1,2,1,1,18,8,0,0
1,3,1,1,18,8,0,0
2,1,1,1,18,8,0,0
2,2,1,1,18,8,0,0
2,3,1,1,18,8,0,0
1,1,1,1,18,9,0,0
1,2,1,1,18,9,0,0
1,3,1,1,18,9,0,0
2,1,1,1,18,9,0,0
2,2,1,1,18,9,0,0
2,3,1,1,18,9,0,0
1,1,1,1,18,10,0,0
1,2,1,1,18,10,0,0
1,3,1,1,18,10,0,0
2,1,1,1,18,10,0,0
2,2,1,1,18,10,0,0
2,3,1,1,18,10,0,0
1,1,1,1,19,1,0,0
1,2,1,1,19,1,0,0
1,3,1,1,19,1,0,0
2,1,1,1,19,1,0,0
2,2,1,1,19,1,0,0
2,3,1,1,19,1,0,0
1,1,1,1,19,2,0,0
1,2,1,1,19,2,0,0
1,3,1,1,19,2,0,0
2,1,1,1,19,2,0,0
2,2,1,1,19,2,0.6944444444444445,0
2,3,1,1,19,2,0,-0.6944444444444445
1,1,1,1,19,3,0,0
1,2,1,1,19,3,0,-0.5787037037037037
1,3,1,1,19,3,0,0
2,1,1,1,19,3,0,0
2,2,1,1,19,3,0.28935185185185186,0
2,3,1,1,19,3,0.28935185185185186,0
1,1,1,1,19,4,0,-0.4822530864197532
1,2,1,1,19,4,0.16075102880658437,0
1,3,1,1,19,4,0,0
2,1,1,1,19,4,0,0
2,2,1,1,19,4,0.16075102880658437,0
2,3,1,1,19,4,0.16075102880658437,0
1,1,1,1,19,5,0,0
1,2,1,1,19,5,0,0
1,3,1,1,19,5,0,0
2,1,1,1,19,5,0,0
2,2,1,1,19,5,0,0
2,3,1,1,19,5,0,0
1,1,1,1,19,6,0,0
1,2,1,1,19,6,0,0
1,3,1,1,19,6,0,0
2,1,1,1,19,6,0,0
2,2,1,1,19,6,0,0
2,3,1,1,19,6,0,0
1,1,1,1,19,7,0,0
1,2,1,1,19,7,0,0
1,3,1,1,19,7,0,0
2,1,1,1,19,7,0,0
2,2,1,1,19,7,0,0
2,3,1,1,19,7,0,0
1,1,1,1,19,8,0.058142009840344476,0
1,2,1,1,19,8,0.058142009840344476,0
1,3,1,1,19,8,0,-0.2325680393613779
2,1,1,1,19,8,0,0
2,2,1,1,19,8,0.058142009840344476,0
2,3,1,1,19,8,0.058142009840344476,0
1,1,1,1,19,9,0,0
1,2,1,1,19,9,0,0
1,3,1,1,19,9,0,0
2,1,1,1,19,9,0,0
2,2,1,1,19,9,0,0
2,3,1,1,19,9,0,0
1,1,1,1,19,10,0,0
1,2,1,1,19,10,0,0
1,3,1,1,19,10,0,0
2,1,1,1,19,10,0,0
2,2,1,1,19,10,0,0
2,3,1,1,19,10,0,0
1,1,1,1,20,1,0,0
1,2,1,1,20,1,0,0
1,3,1,1,20,1,0,0
2,1,1,1,20,1,0,0
2,2,1,1,20,1,0,0
2,3,1,1,20,1,0,0
1,1,1,1,20,2,0,-0.6944444444444445
1,2,1,1,20,2,0,0
1,3,1,1,20,2,0,-0.6944444444444445
2,1,1,1,20,2,0.6944444444444445,0
2,2,1,1,20,2,0,-0.6944444444444445
2,3,1,1,20,2,1.388888888888889,0
1,1,1,1,20,3,0,0
1,2,1,1,20,3,0,0
1,3,1,1,20,3,0,0
2,1,1,1,20,3,0,0
2,2,1,1,20,3,0,0
2,3,1,1,20,3,0,0
1,1,1,1,20,4,0,0
1,2,1,1,20,4,0,0
1,3,1,1,20,4,0,0
2,1,1,1,20,4,0,0
2,2,1,1,20,4,0,0
2,3,1,1,20,4,0,0
1,1,1,1,20,5,0,0
1,2,1,1,20,5,0,-0.40187757201646096
1,3,1,1,20,5,0.13395919067215364,0
2,1,1,1,20,5,0,0
2,2,1,1,20,5,0.13395919067215364,0
2,3,1,1,20,5,0.13395919067215364,0
1,1,1,1,20,6,0,0
1,2,1,1,20,6,0,0
1,3,1,1,20,6,0,0
2,1,1,1,20,6,0,0
2,2,1,1,20,6,0,0
2,3,1,1,20,6,0,0
1,1,1,1,20,7,0,0
1,2,1,1,20,7,0,0
1,3,1,1,20,7,0,0
2,1,1,1,20,7,0,0
2,2,1,1,20,7,0,0
2,3,1,1,20,7,0,0
1,1,1,1,20,8,0,0
1,2,1,1,20,8,0,0
1,3,1,1,20,8,0,0
2,1,1,1,20,8,0,0
2,2,1,1,20,8,0,0
2,3,1,1,20,8,0,0
1,1,1,1,20,9,0,0
1,2,1,1,20,9,0,0
1,3,1,1,20,9,0,0
2,1,1,1,20,9,0,0
2,2,1,1,20,9,0,0
2,3,1,1,20,9,0,0
1,1,1,1,20,10,0,0
1,2,1,1,20,10,0,0
1,3,1,1,20,10,0,0
2,1,1,1,20,10,0,0
2,2,1,1,20,10,0,0
2,3,1,1,20,10,0,0
1,1,1,1,21,1,0.8333333333333334,0
1,2,1,1,21,1,0,0
1,3,1,1,21,1,0,-0.8333333333333334
2,1,1,1,21,1,0,0
2,2,1,1,21,1,0.8333333333333334,0
2,3,1,1,21,1,0,-0.8333333333333334
1,1,1,1,21,2,0,0
1,2,1,1,21,2,0,0
1,3,1,1,21,2,0,0
2,1,1,1,21,2,0,0
2,2,1,1,21,2,0,0
2,3,1,1,21,2,0,0
1,1,1,1,21,3,0,0
1,2,1,1,21,3,0,0
1,3,1,1,21,3,0,0
2,1,1,1,21,3,0,0
2,2,1,1,21,3,0,0
2,3,1,1,21,3,0,0
1,1,1,1,21,4,0.2411265432098766,0
1,2,1,1,21,4,0,-0.4822530864197532
1,3,1,1,21,4,0,0
2,1,1,1,21,4,0,0
2,2,1,1,21,4,0,0
2,3,1,1,21,4,0.2411265432098766,0
1,1,1,1,21,5,0,0
1,2,1,1,21,5,0,0
1,3,1,1,21,5,0,0
2,1,1,1,21,5,0,0
2,2,1,1,21,5,0,0
2,3,1,1,21,5,0,0
1,1,1,1,21,6,0.11163265889346138,0
1,2,1,1,21,6,0.11163265889346138,0
1,3,1,1,21,6,0,0
2,1,1,1,21,6,0,-0.3348979766803842
2,2,1,1,21,6,0,0
2,3,1,1,21,6,0.11163265889346138,0
1,1,1,1,21,7,0,0
1,2,1,1,21,7,0,0
1,3,1,1,21,7,0,0
2,1,1,1,21,7,0,0
2,2,1,1,21,7,0,0
2,3,1,1,21,7,0,0
1,1,1,1,21,8,0,0
1,2,1,1,21,8,0,0
1,3,1,1,21,8,0,0
2,1,1,1,21,8,0,0
2,2,1,1,21,8,0,0
2,3,1,1,21,8,0,0
1,1,1,1,21,9,0,0
1,2,1,1,21,9,0,0
1,3,1,1,21,9,0,0
2,1,1,1,21,9,0,0
2,2,1,1,21,9,0,0
2,3,1,1,21,9,0,0
1,1,1,1,21,10,0,0
1,2,1,1,21,10,0,0
1,3,1,1,21,10,0,0
2,1,1,1,21,10,0,0
2,2,1,1,21,10,0,0
2,3,1,1,21,10,0,0
1,1,1,1,22,1,0,0
1,2,1,1,22,1,0,0
1,3,1,1,22,1,0,0
2,1,1,1,22,1,0,0
2,2,1,1,22,1,0,0
2,3,1,1,22,1,0,0
1,1,1,1,22,2,0,0
1,2,1,1,22,2,0.6944444444444445,0
1,3,1,1,22,2,0,0
2,1,1,1,22,2,0,0
2,2,1,1,22,2,0,0
2,3,1,1,22,2,0,-0.6944444444444445
1,1,1,1,22,3,0,0
1,2,1,1,22,3,0.28935185185185186,0
1,3,1,1,22,3,0,-0.5787037037037037
2,1,1,1,22,3,0,0
2,2,1,1,22,3,0,0
2,3,1,1,22,3,0.28935185185185186,0
1,1,1,1,22,4,0,0
1,2,1,1,22,4,0,0
1,3,1,1,22,4,0,0
2,1,1,1,22,4,0,0
2,2,1,1,22,4,0,0
2,3,1,1,22,4,0,0
1,1,1,1,22,5,0,0
1,2,1,1,22,5,0,0
1,3,1,1,22,5,0,0
2,1,1,1,22,5,0,0
2,2,1,1,22,5,0,0
2,3,1,1,22,5,0,0
1,1,1,1,22,6,0,0
1,2,1,1,22,6,0,0
1,3,1,1,22,6,0,0
2,1,1,1,22,6,0,0
2,2,1,1,22,6,0,0
2,3,1,1,22,6,0,0
1,1,1,1,22,7,0,-0.2790816472336535
1,2,1,1,22,7,0.09302721574455115,0
1,3,1,1,22,7,0.09302721574455115,0
2,1,1,1,22,7,0,0
2,2,1,1,22,7,0,0
2,3,1,1,22,7,0.09302721574455115,0
1,1,1,1,22,8,0,0
1,2,1,1,22,8,0,0
1,3,1,1,22,8,0,0
2,1,1,1,22,8,0,0
2,2,1,1,22,8,0,0
2,3,1,1,22,8,0,0
1,1,1,1,22,9,0.04845167486695373,0
1,2,1,1,22,9,0.04845167486695373,0
1,3,1,1,22,9,0.04845167486695373,0
2,1,1,1,22,9,0,-0.19380669946781492
2,2,1,1,22,9,0,0
2,3,1,1,22,9,0.04845167486695373,0
1,1,1,1,22,10,0,0
1,2,1,1,22,10,0,0
1,3,1,1,22,10,0,0
2,1,1,1,22,10,0,0
2,2,1,1,22,10,0,0
2,3,1,1,22,10,0,0
1,1,1,1,23,1,0,0
1,2,1,1,23,1,0,0
1,3,1,1,23,1,0,0
2,1,1,1,23,1,0,-0.8333333333333334
2,2,1,1,23,1,0.8333333333333334,0
2,3,1,1,23,1,0,0
1,1,1,1,23,2,0,0
1,2,1,1,23,2,0,0
1,3,1,1,23,2,0,0
2,1,1,1,23,2,0,0
2,2,1,1,23,2,0,0
2,3,1,1,23,2,0,0
1,1,1,1,23,3,0,0
1,2,1,1,23,3,0,0
1,3,1,1,23,3,0,0
2,1,1,1,23,3,0,0
2,2,1,1,23,3,0,0
2,3,1,1,23,3,0,0
1,1,1,1,23,4,0,0
1,2,1,1,23,4,0,0
1,3,1,1,23,4,0,0
2,1,1,1,23,4,0,0
2,2,1,1,23,4,0,0
2,3,1,1,23,4,0,0
1,1,1,1,23,5,0,0
1,2,1,1,23,5,0,-0.40187757201646096
1,3,1,1,23,5,0,0
2,1,1,1,23,5,0.20093878600823048,0
2,2,1,1,23,5,0.20093878600823048,0
2,3,1,1,23,5,0,0
1,1,1,1,23,6,0,0
1,2,1,1,23,6,0.11163265889346138,0
1,3,1,1,23,6,0,0
2,1,1,1,23,6,0.11163265889346138,0
2,2,1,1,23,6,0.11163265889346138,0
2,3,1,1,23,6,0,-0.3348979766803842
1,1,1,1,23,7,0,0
1,2,1,1,23,7,0,0
1,3,1,1,23,7,0,0
2,1,1,1,23,7,0,0
2,2,1,1,23,7,0,0
2,3,1,1,23,7,0,0
1,1,1,1,23,8,0,0
1,2,1,1,23,8,0,0
1,3,1,1,23,8,0,0
2,1,1,1,23,8,0,0
2,2,1,1,23,8,0,0
2,3,1,1,23,8,0,0
1,1,1,1,23,9,0,0
1,2,1,1,23,9,0,0
1,3,1,1,23,9,0,0
2,1,1,1,23,9,0,0
2,2,1,1,23,9,0,0
2,3,1,1,23,9,0,0
1,1,1,1,23,10,0,0
1,2,1,1,23,10,0,0
1,3,1,1,23,10,0,0
2,1,1,1,23,10,0,0
2,2,1,1,23,10,0,0
2,3,1,1,23,10,0,0
1,1,1,1,24,1,0,-0.8333333333333334
1,2,1,1,24,1,0,0
1,3,1,1,24,1,0,0
2,1,1,1,24,1,0.8333333333333334,0
2,2,1,1,24,1,0,0
2,3,1,1,24,1,0,0
1,1,1,1,24,2,0.6944444444444445,0
1,2,1,1,24,2,0,-0.6944444444444445
1,3,1,1,24,2,0,-0.6944444444444445
2,1,1,1,24,2,0.6944444444444445,0
2,2,1,1,24,2,0,0
2,3,1,1,24,2,0,0
1,1,1,1,24,3,0,0
1,2,1,1,24,3,0,0
1,3,1,1,24,3,0,0
2,1,1,1,24,3,0,0
2,2,1,1,24,3,0,0
2,3,1,1,24,3,0,0
1,1,1,1,24,4,0,0
1,2,1,1,24,4,0,0
1,3,1,1,24,4,0,0
2,1,1,1,24,4,0,0
2,2,1,1,24,4,0,0
2,3,1,1,24,4,0,0
1,1,1,1,24,5,0,0
1,2,1,1,24,5,0,0
1,3,1,1,24,5,0,0
2,1,1,1,24,5,0,0
2,2,1,1,24,5,0,0
2,3,1,1,24,5,0,0
1,1,1,1,24,6,0,0
1,2,1,1,24,6,0,0
1,3,1,1,24,6,0,0
2,1,1,1,24,6,0,0
2,2,1,1,24,6,0,0
2,3,1,1,24,6,0,0
1,1,1,1,24,7,0,0
1,2,1,1,24,7,0,0
1,3,1,1,24,7,0,0
2,1,1,1,24,7,0,0
2,2,1,1,24,7,0,0
2,3,1,1,24,7,0,0
1,1,1,1,24,8,0,0
1,2,1,1,24,8,0,0
1,3,1,1,24,8,0,0
2,1,1,1,24,8,0,0
2,2,1,1,24,8,0,0
2,3,1,1,24,8,0,0
1,1,1,1,24,9,0,0
1,2,1,1,24,9,0,0
1,3,1,1,24,9,0,0
2,1,1,1,24,9,0,0
2,2,1,1,24,9,0,0
2,3,1,1,24,9,0,0
1,1,1,1,24,10,0,0
1,2,1,1,24,10,0,0
1,3,1,1,24,10,0,0
2,1,1,1,24,10,0,0
2,2,1,1,24,10,0,0
2,3,1,1,24,10,0,0
1,1,1,1,25,1,0,-0.8333333333333334
1,2,1,1,25,1,0,-0.8333333333333334
1,3,1,1,25,1,0,0
2,1,1,1,25,1,0,0
2,2,1,1,25,1,0,0
2,3,1,1,25,1,1.6666666666666667,0
1,1,1,1,25,2,0.2314814814814815,0
1,2,1,1,25,2,0.2314814814814815,0
1,3,1,1,25,2,0,0
2,1,1,1,25,2,0,-0.6944444444444445
2,2,1,1,25,2,0,0
2,3,1,1,25,2,0.2314814814814815,0
1,1,1,1,25,3,0,0
1,2,1,1,25,3,0,0
1,3,1,1,25,3,0,0
2,1,1,1,25,3,0,0
2,2,1,1,25,3,0,0
2,3,1,1,25,3,0,0
1,1,1,1,25,4,0,0
1,2,1,1,25,4,0,0
1,3,1,1,25,4,0,0
2,1,1,1,25,4,0,0
2,2,1,1,25,4,0,0
2,3,1,1,25,4,0,0
1,1,1,1,25,5,0,0
1,2,1,1,25,5,0,0
1,3,1,1,25,5,0,0
2,1,1,1,25,5,0,0
2,2,1,1,25,5,0,0
2,3,1,1,25,5,0,0
1,1,1,1,25,6,0,0
1,2,1,1,25,6,0,0
1,3,1,1,25,6,0,0
2,1,1,1,25,6,0,0
2,2,1,1,25,6,0,0
2,3,1,1,25,6,0,0
1,1,1,1,25,7,0,0
1,2,1,1,25,7,0,0
1,3,1,1,25,7,0,0
2,1,1,1,25,7,0,0
2,2,1,1,25,7,0,0
2,3,1,1,25,7,0,0
1,1,1,1,25,8,0,0
1,2,1,1,25,8,0,0
1,3,1,1,25,8,0,0
2,1,1,1,25,8,0,0
2,2,1,1,25,8,0,0
2,3,1,1,25,8,0,0
1,1,1,1,25,9,0,0
1,2,1,1,25,9,0,0
1,3,1,1,25,9,0,0
2,1,1,1,25,9,0,0
2,2,1,1,25,9,0,0
2,3,1,1,25,9,0,0
1,1,1,1,25,10,0,0
1,2,1,1,25,10,0,0
1,3,1,1,25,10,0,0
2,1,1,1,25,10,0,0
2,2,1,1,25,10,0,0
2,3,1,1,25,10,0,0
1,1,1,1,26,1,0.8333333333333334,0
1,2,1,1,26,1,0,0
1,3,1,1,26,1,0,-0.8333333333333334
2,1,1,1,26,1,0,0
2,2,1,1,26,1,0,-0.8333333333333334
2,3,1,1,26,1,0.8333333333333334,0
1,1,1,1,26,2,0,0
1,2,1,1,26,2,0,0
1,3,1,1,26,2,0,0
2,1,1,1,26,2,0,-0.6944444444444445
2,2,1,1,26,2,0.34722222222222227,0
2,3,1,1,26,2,0.34722222222222227,0
1,1,1,1,26,3,0,0
1,2,1,1,26,3,0,-0.5787037037037037
1,3,1,1,26,3,0,0
2,1,1,1,26,3,0.19290123456790123,0
2,2,1,1,26,3,0.19290123456790123,0
2,3,1,1,26,3,0.19290123456790123,0
1,1,1,1,26,4,0,0
1,2,1,1,26,4,0,0
1,3,1,1,26,4,0,0
2,1,1,1,26,4,0,0
2,2,1,1,26,4,0,0
2,3,1,1,26,4,0,0
1,1,1,1,26,5,0,0
1,2,1,1,26,5,0,0
1,3,1,1,26,5,0,0
2,1,1,1,26,5,0,0
2,2,1,1,26,5,0,0
2,3,1,1,26,5,0,0
1,1,1,1,26,6,0,0
1,2,1,1,26,6,0,0
1,3,1,1,26,6,0,0
2,1,1,1,26,6,0,0
2,2,1,1,26,6,0,0
2,3,1,1,26,6,0,0
1,1,1,1,26,7,0,0
1,2,1,1,26,7,0,0
1,3,1,1,26,7,0,0
2,1,1,1,26,7,0,0
2,2,1,1,26,7,0,0
2,3,1,1,26,7,0,0
1,1,1,1,26,8,0,0
1,2,1,1,26,8,0,0
1,3,1,1,26,8,0,0
2,1,1,1,26,8,0,0
2,2,1,1,26,8,0,0
2,3,1,1,26,8,0,0
1,1,1,1,26,9,0,0
1,2,1,1,26,9,0,0
1,3,1,1,26,9,0,0
2,1,1,1,26,9,0,0
2,2,1,1,26,9,0,0
2,3,1,1,26,9,0,0
1,1,1,1,26,10,0,0
1,2,1,1,26,10,0,0
1,3,1,1,26,10,0,0
2,1,1,1,26,10,0,0
2,2,1,1,26,10,0,0
2,3,1,1,26,10,0,0
1,1,1,1,27,1,0,0
1,2,1,1,27,1,0.8333333333333334,0
1,3,1,1,27,1,0,0
2,1,1,1,27,1,0,-0.8333333333333334
2,2,1,1,27,1,0,0
2,3,1,1,27,1,0,0
1,1,1,1,27,2,0,0
1,2,1,1,27,2,0.34722222222222227,0
1,3,1,1,27,2,0,0
2,1,1,1,27,2,0.34722222222222227,0
2,2,1,1,27,2,0,-0.6944444444444445
2,3,1,1,27,2,0,0
1,1,1,1,27,3,0,0
1,2,1,1,27,3,0,0
1,3,1,1,27,3,0,0
2,1,1,1,27,3,0,0
2,2,1,1,27,3,0,0
2,3,1,1,27,3,0,0
1,1,1,1,27,4,0,0
1,2,1,1,27,4,0,0
1,3,1,1,27,4,0,0
2,1,1,1,27,4,0,0
2,2,1,1,27,4,0,0
2,3,1,1,27,4,0,0
1,1,1,1,27,5,0,0
1,2,1,1,27,5,0,0
1,3,1,1,27,5,0,0
2,1,1,1,27,5,0,0
2,2,1,1,27,5,0,0
2,3,1,1,27,5,0,0
1,1,1,1,27,6,0,0
1,2,1,1,27,6,0,0
1,3,1,1,27,6,0,0
2,1,1,1,27,6,0,0
2,2,1,1,27,6,0,0
2,3,1,1,27,6,0,0
1,1,1,1,27,7,0,0
1,2,1,1,27,7,0.09302721574455115,0
1,3,1,1,27,7,0,-0.2790816472336535
2,1,1,1,27,7,0.09302721574455115,0
2,2,1,1,27,7,0.09302721574455115,0
2,3,1,1,27,7,0,0
1,1,1,1,27,8,0,0
1,2,1,1,27,8,0,0
1,3,1,1,27,8,0,0
2,1,1,1,27,8,0,0
2,2,1,1,27,8,0,0
2,3,1,1,27,8,0,0
1,1,1,1,27,9,0,0
1,2,1,1,27,9,0,0
1,3,1,1,27,9,0,0
2,1,1,1,27,9,0,0
2,2,1,1,27,9,0,0
2,3,1,1,27,9,0,0
1,1,1,1,27,10,0,-0.1615055828898458
1,2,1,1,27,10,0.04037639572246145,0
1,3,1,1,27,10,0.04037639572246145,0
2,1,1,1,27,10,0.04037639572246145,0
2,2,1,1,27,10,0.04037639572246145,0
